province;red;green;blue;
4759;172;6;207;
4760;4;9;80;
4761;46;12;208;
4762;88;15;81;
4763;130;18;209;
4764;172;21;82;
4765;4;24;210;
4766;46;27;83;
4767;88;30;211;
4768;130;33;84;
4769;172;36;212;
4770;4;39;85;
4771;46;42;213;
4772;88;45;86;
4773;130;48;214;
4774;172;51;87;
4775;4;54;215;
4776;46;57;88;
4777;88;60;216;
4778;130;63;89;
4779;172;66;217;
4780;4;69;90;
4781;46;72;218;
4782;88;75;91;
4783;130;78;219;
4784;172;81;92;
4785;4;84;220;
4786;46;87;93;
4787;88;90;221;
4788;130;93;94;
4789;172;96;222;
4790;4;99;95;
4791;46;102;223;
4792;88;105;96;
4793;130;108;224;
4794;172;111;97;
4795;4;114;225;
4796;46;117;98;
4797;88;120;226;
4798;130;123;99;
4799;172;126;227;
4800;4;129;0;
4801;46;132;128;
4802;88;135;1;
4803;130;138;129;
4804;172;141;2;
4805;4;144;130;
4806;46;147;3;
4807;88;150;131;
4808;130;153;4;
4809;172;156;132;
4810;4;159;5;
4811;46;162;133;
4812;88;165;6;
4813;130;168;134;
4814;172;171;7;
4815;4;174;135;
4816;46;177;8;
4817;88;180;136;
4818;130;183;9;
4819;172;186;137;
4820;4;189;10;
4821;46;192;138;
4822;88;195;11;
4823;130;198;139;
4824;172;201;12;
4825;4;204;140;
4826;46;207;13;
4827;88;210;141;
4828;130;0;14;
4829;172;3;142;
4830;4;6;15;
4831;46;9;143;
4832;88;12;16;
4833;130;15;144;
4834;172;18;17;
4835;4;21;145;
4836;46;24;18;
4837;88;27;146;
4838;130;30;19;
4839;172;33;147;
4840;4;36;20;
4841;46;39;148;
4842;88;42;21;
4843;130;45;149;
4844;172;48;22;
4845;4;51;150;
4846;46;54;23;
4847;88;57;151;
4848;130;60;24;
4849;172;63;152;
4850;4;66;25;
4851;46;69;153;
4852;88;72;26;
4853;130;75;154;
4854;172;78;27;
4855;4;81;155;
4856;46;84;28;
4857;88;87;156;
4858;130;90;29;
4859;172;93;157;
4860;4;96;30;
4861;46;99;158;
4862;88;102;31;
4863;130;105;159;
4864;172;108;32;
4865;4;111;160;
4866;46;114;33;
4867;88;117;161;
4868;130;120;34;
4869;172;123;162;
4870;4;126;35;
4871;46;129;163;
4872;88;132;36;
4873;130;135;164;
4874;172;138;37;
4875;4;141;165;
4876;46;144;38;
4877;88;147;166;
4878;130;150;39;
4879;172;153;167;
4880;4;156;40;
4881;46;159;168;
4882;88;162;41;
4883;130;165;169;
4884;172;168;42;
4885;4;171;170;
4886;46;174;43;
4887;88;177;171;
4888;130;180;44;
4889;172;183;172;
4890;4;186;45;
4891;46;189;173;
4892;88;192;46;
4893;130;195;174;
4894;172;198;47;
4895;4;201;175;
4896;46;204;48;
4897;88;207;176;
4898;130;210;49;
4899;172;0;177;
4900;4;3;50;
4901;46;6;178;
4902;88;9;51;
4903;130;12;179;
4904;172;15;52;
4905;4;18;180;
4906;46;21;53;
4907;88;24;181;
4908;130;27;54;
4909;172;30;182;
4910;4;33;55;
4911;46;36;183;
4912;88;39;56;
4913;130;42;184;
4914;172;45;57;
4915;4;48;185;
4916;46;51;58;
4917;88;54;186;
4918;130;57;59;
4919;172;60;187;
4920;4;63;60;
4921;46;66;188;
4922;88;69;61;
4923;130;72;189;
4924;172;75;62;
4925;4;78;190;
4926;46;81;63;
4927;88;84;191;
4928;130;87;64;
4929;172;90;192;
4930;4;93;65;
4931;46;96;193;
4932;88;99;66;
4933;130;102;194;
4934;172;105;67;
4935;4;108;195;
4936;46;111;68;
4937;88;114;196;
4938;130;117;69;
4939;172;120;197;
4940;4;123;70;
4941;46;126;198;
4942;88;129;71;
4943;130;132;199;
4944;172;135;72;
4945;4;138;200;
4946;46;141;73;
4947;88;144;201;
4948;130;147;74;
4949;172;150;202;
4950;4;153;75;
4951;46;156;203;
4952;88;159;76;
4953;130;162;204;
4954;172;165;77;
4955;4;168;205;
4956;46;171;78;
4957;88;174;206;
4958;130;177;79;
4959;172;180;207;
4960;4;183;80;
4961;46;186;208;
4962;88;189;81;
4963;130;192;209;
4964;172;195;82;
4965;4;198;210;
4966;46;201;83;
4967;88;204;211;
4968;130;207;84;
4969;172;210;212;
4970;4;0;85;
4971;46;3;213;
4972;88;6;86;
4973;130;9;214;
4974;172;12;87;
4975;4;15;215;
4976;46;18;88;
4977;88;21;216;
4978;130;24;89;
4979;172;27;217;
4980;4;30;90;
4981;46;33;218;
4982;88;36;91;
4983;130;39;219;
4984;172;42;92;
4985;4;45;220;
4986;46;48;93;
4987;88;51;221;
4988;130;54;94;
4989;172;57;222;
4990;4;60;95;
4991;46;63;223;
4992;88;66;96;
4993;130;69;224;
4994;172;72;97;
4995;4;75;225;
4996;46;78;98;
4997;88;81;226;
4998;130;84;99;
4999;172;87;227;
5000;5;90;0;
5001;47;93;128;
5002;89;96;1;
5003;131;99;129;
5004;173;102;2;
5005;5;105;130;
5006;47;108;3;
5007;89;111;131;
5008;131;114;4;
5009;173;117;132;
5010;5;120;5;
5011;47;123;133;
5012;89;126;6;
5013;131;129;134;
5014;173;132;7;
5015;5;135;135;
5016;47;138;8;
5017;89;141;136;
5018;131;144;9;
5019;173;147;137;
5020;5;150;10;
5021;47;153;138;
5022;89;156;11;
5023;131;159;139;
5024;173;162;12;
5025;5;165;140;
5026;47;168;13;
5027;89;171;141;
5028;131;174;14;
5029;173;177;142;
5030;5;180;15;
5031;47;183;143;
5032;89;186;16;
5033;131;189;144;
5034;173;192;17;
5035;5;195;145;
5036;47;198;18;
5037;89;201;146;
5038;131;204;19;
5039;173;207;147;
5040;5;210;20;
5041;47;0;148;
5042;89;3;21;
5043;131;6;149;
5044;173;9;22;
5045;5;12;150;
5046;47;15;23;
5047;89;18;151;
5048;131;21;24;
5049;173;24;152;
5050;5;27;25;
5051;47;30;153;
5052;89;33;26;
5053;131;36;154;
5054;173;39;27;
5055;5;42;155;
5056;47;45;28;
5057;89;48;156;
5058;131;51;29;
5059;173;54;157;
5060;5;57;30;
5061;47;60;158;
5062;89;63;31;
5063;131;66;159;
5064;173;69;32;
5065;5;72;160;
5066;47;75;33;
5067;89;78;161;
5068;131;81;34;
5069;173;84;162;
5070;5;87;35;
5071;47;90;163;
5072;89;93;36;
5073;131;96;164;
5074;173;99;37;
5075;5;102;165;
5076;47;105;38;
5077;89;108;166;
5078;131;111;39;
5079;173;114;167;
5080;5;117;40;
5081;47;120;168;
5082;89;123;41;
5083;131;126;169;
5084;173;129;42;
5085;5;132;170;
5086;47;135;43;
5087;89;138;171;
5088;131;141;44;
5089;173;144;172;
5090;5;147;45;
5091;47;150;173;
5092;89;153;46;
5093;131;156;174;
5094;173;159;47;
5095;5;162;175;
5096;47;165;48;
5097;89;168;176;
5098;131;171;49;
5099;173;174;177;
5100;5;177;50;
5101;47;180;178;
5102;89;183;51;
5103;131;186;179;
5104;173;189;52;
5105;5;192;180;
5106;47;195;53;
5107;89;198;181;
5108;131;201;54;
5109;173;204;182;
5110;5;207;55;
5111;47;210;183;
5112;89;0;56;
5113;131;3;184;
5114;173;6;57;
5115;5;9;185;
5116;47;12;58;
5117;89;15;186;
5118;131;18;59;
5119;173;21;187;
5120;5;24;60;
5121;47;27;188;
5122;89;30;61;
5123;131;33;189;
5124;173;36;62;
5125;5;39;190;
5126;47;42;63;
5127;89;45;191;
5128;131;48;64;
5129;173;51;192;
5130;5;54;65;
5131;47;57;193;
5132;89;60;66;
5133;131;63;194;
5134;173;66;67;
5135;5;69;195;
5136;47;72;68;
5137;89;75;196;
5138;131;78;69;
5139;173;81;197;
5140;5;84;70;
5141;47;87;198;
5142;89;90;71;
5143;131;93;199;
5144;173;96;72;
5145;5;99;200;
5146;47;102;73;
5147;89;105;201;
5148;131;108;74;
5149;173;111;202;
5150;5;114;75;
5151;47;117;203;
5152;89;120;76;
5153;131;123;204;
5154;173;126;77;
5155;5;129;205;
5156;47;132;78;
5157;89;135;206;
5158;131;138;79;
5159;173;141;207;
5160;5;144;80;
5161;47;147;208;
5162;89;150;81;
5163;131;153;209;
5164;173;156;82;
5165;5;159;210;
5166;47;162;83;
5167;89;165;211;
5168;131;168;84;
5169;173;171;212;
5170;5;174;85;
5171;47;177;213;
5172;89;180;86;
5173;131;183;214;
5174;173;186;87;
5175;5;189;215;
5176;47;192;88;
5177;89;195;216;
5178;131;198;89;
5179;173;201;217;
5180;5;204;90;
5181;47;207;218;
5182;89;210;91;
5183;131;0;219;
5184;173;3;92;
5185;5;6;220;
5186;47;9;93;
5187;89;12;221;
5188;131;15;94;
5189;173;18;222;
5190;5;21;95;
5191;47;24;223;
5192;89;27;96;
5193;131;30;224;
5194;173;33;97;
5195;5;36;225;
5196;47;39;98;
5197;89;42;226;
5198;131;45;99;
5199;173;48;227;
5200;5;51;0;
5201;47;54;128;
5202;89;57;1;
5203;131;60;129;
5204;173;63;2;
5205;5;66;130;
5206;47;69;3;
5207;89;72;131;
5208;131;75;4;
5209;173;78;132;
5210;5;81;5;
5211;47;84;133;
5212;89;87;6;
5213;131;90;134;
5214;173;93;7;
5215;5;96;135;
5216;47;99;8;
5217;89;102;136;
5218;131;105;9;
5219;173;108;137;
5220;5;111;10;
5221;47;114;138;
5222;89;117;11;
5223;131;120;139;
5224;173;123;12;
5225;5;126;140;
5226;47;129;13;
5227;89;132;141;
5228;131;135;14;
5229;173;138;142;
5230;5;141;15;
5231;47;144;143;
5232;89;147;16;
5233;131;150;144;
5234;173;153;17;
5235;5;156;145;
5236;47;159;18;
5237;89;162;146;
5238;131;165;19;
5239;173;168;147;
5240;5;171;20;
5241;47;174;148;
5242;89;177;21;
5243;131;180;149;
5244;173;183;22;
5245;5;186;150;
5246;47;189;23;
5247;89;192;151;
5248;131;195;24;
5249;173;198;152;
5250;5;201;25;
5251;47;204;153;
5252;89;207;26;
5253;131;210;154;
5254;173;0;27;
5255;5;3;155;
5256;47;6;28;
5257;89;9;156;
5258;131;12;29;
5259;173;15;157;
5260;5;18;30;
5261;47;21;158;
5262;89;24;31;
5263;131;27;159;
5264;173;30;32;
5265;5;33;160;
5266;47;36;33;
5267;89;39;161;
5268;131;42;34;
5269;173;45;162;
5270;5;48;35;
5271;47;51;163;
5272;89;54;36;
5273;131;57;164;
5274;173;60;37;
5275;5;63;165;
5276;47;66;38;
5277;89;69;166;
5278;131;72;39;
5279;173;75;167;
5280;5;78;40;
5281;47;81;168;
5282;89;84;41;
5283;131;87;169;
5284;173;90;42;
5285;5;93;170;
5286;47;96;43;
5287;89;99;171;
5288;131;102;44;
5289;173;105;172;
5290;5;108;45;
5291;47;111;173;
5292;89;114;46;
5293;131;117;174;
5294;173;120;47;
5295;5;123;175;
5296;47;126;48;
5297;89;129;176;
5298;131;132;49;
5299;173;135;177;
5300;5;138;50;
5301;47;141;178;
5302;89;144;51;
5303;131;147;179;
5304;173;150;52;
5305;5;153;180;
5306;47;156;53;
5307;89;159;181;
5308;131;162;54;
5309;173;165;182;
5310;5;168;55;
5311;47;171;183;
5312;89;174;56;
5313;131;177;184;
5314;173;180;57;
5315;5;183;185;
5316;47;186;58;
5317;89;189;186;
5318;131;192;59;
5319;173;195;187;
5320;5;198;60;
5321;47;201;188;
5322;89;204;61;
5323;131;207;189;
5324;173;210;62;
5325;5;0;190;
5326;47;3;63;
5327;89;6;191;
5328;131;9;64;
5329;173;12;192;
5330;5;15;65;
5331;47;18;193;
5332;89;21;66;
5333;131;24;194;
5334;173;27;67;
5335;5;30;195;
5336;47;33;68;
5337;89;36;196;
5338;131;39;69;
5339;173;42;197;
5340;5;45;70;
5341;47;48;198;
5342;89;51;71;
5343;131;54;199;
5344;173;57;72;
5345;5;60;200;
5346;47;63;73;
5347;89;66;201;
5348;131;69;74;
5349;173;72;202;
5350;5;75;75;
5351;47;78;203;
5352;89;81;76;
5353;131;84;204;
5354;173;87;77;
5355;5;90;205;
5356;47;93;78;
5357;89;96;206;
5358;131;99;79;
5359;173;102;207;
5360;5;105;80;
5361;47;108;208;
5362;89;111;81;
5363;131;114;209;
5364;173;117;82;
5365;5;120;210;
5366;47;123;83;
5367;89;126;211;
5368;131;129;84;
5369;173;132;212;
5370;5;135;85;
5371;47;138;213;
5372;89;141;86;
5373;131;144;214;
5374;173;147;87;
5375;5;150;215;
5376;47;153;88;
5377;89;156;216;
5378;131;159;89;
5379;173;162;217;
5380;5;165;90;
5381;47;168;218;
5382;89;171;91;
5383;131;174;219;
5384;173;177;92;
5385;5;180;220;
5386;47;183;93;
5387;89;186;221;
5388;131;189;94;
5389;173;192;222;
5390;5;195;95;
5391;47;198;223;
5392;89;201;96;
5393;131;204;224;
5394;173;207;97;
5395;5;210;225;
5396;47;0;98;
5397;89;3;226;
5398;131;6;99;
5399;173;9;227;
5400;5;12;0;
5401;47;15;128;
5402;89;18;1;
5403;131;21;129;
5404;173;24;2;
5405;5;27;130;
5406;47;30;3;
5407;89;33;131;
5408;131;36;4;
5409;173;39;132;
5410;5;42;5;
5411;47;45;133;
5412;89;48;6;
5413;131;51;134;
5414;173;54;7;
5415;5;57;135;
5416;47;60;8;
5417;89;63;136;
5418;131;66;9;
5419;173;69;137;
5420;5;72;10;
5421;47;75;138;
5422;89;78;11;
5423;131;81;139;
5424;173;84;12;
5425;5;87;140;
5426;47;90;13;
5427;89;93;141;
5428;131;96;14;
5429;173;99;142;
5430;5;102;15;
5431;47;105;143;
5432;89;108;16;
5433;131;111;144;
5434;173;114;17;
5435;5;117;145;
5436;47;120;18;
5437;89;123;146;
5438;131;126;19;
5439;173;129;147;
5440;5;132;20;
5441;47;135;148;
5442;89;138;21;
5443;131;141;149;
5444;173;144;22;
5445;5;147;150;
5446;47;150;23;
5447;89;153;151;
5448;131;156;24;
5449;173;159;152;
5450;5;162;25;
5451;47;165;153;
5452;89;168;26;
5453;131;171;154;
5454;173;174;27;
5455;5;177;155;
5456;47;180;28;
5457;89;183;156;
5458;131;186;29;
5459;173;189;157;
5460;5;192;30;
5461;47;195;158;
5462;89;198;31;
5463;131;201;159;
5464;173;204;32;
5465;5;207;160;
5466;47;210;33;
5467;89;0;161;
5468;131;3;34;
5469;173;6;162;
5470;5;9;35;
5471;47;12;163;
5472;89;15;36;
5473;131;18;164;
5474;173;21;37;
5475;5;24;165;
5476;47;27;38;
5477;89;30;166;
5478;131;33;39;
5479;173;36;167;
5480;5;39;40;
5481;47;42;168;
5482;89;45;41;
5483;131;48;169;
5484;173;51;42;
5485;5;54;170;
5486;47;57;43;
5487;89;60;171;
5488;131;63;44;
5489;173;66;172;
5490;5;69;45;
5491;47;72;173;
5492;89;75;46;
5493;131;78;174;
5494;173;81;47;
5495;5;84;175;
5496;47;87;48;
5497;89;90;176;
5498;131;93;49;
5499;173;96;177;
5500;5;99;50;
5501;47;102;178;
5502;89;105;51;
5503;131;108;179;
5504;173;111;52;
5505;5;114;180;
5506;47;117;53;
5507;89;120;181;
5508;131;123;54;
5509;173;126;182;
5510;5;129;55;
5511;47;132;183;
5512;89;135;56;
5513;131;138;184;
5514;173;141;57;
5515;5;144;185;
5516;47;147;58;
5517;89;150;186;
5518;131;153;59;
5519;173;156;187;
5520;5;159;60;
5521;47;162;188;
5522;89;165;61;
5523;131;168;189;
5524;173;171;62;
5525;5;174;190;
5526;47;177;63;
5527;89;180;191;
5528;131;183;64;
5529;173;186;192;
5530;5;189;65;
5531;47;192;193;
5532;89;195;66;
5533;131;198;194;
5534;173;201;67;
5535;5;204;195;
5536;47;207;68;
5537;89;210;196;
5538;131;0;69;
5539;173;3;197;
5540;5;6;70;
5541;47;9;198;
5542;89;12;71;
5543;131;15;199;
5544;173;18;72;
5545;5;21;200;
5546;47;24;73;
5547;89;27;201;
5548;131;30;74;
5549;173;33;202;
5550;5;36;75;
5551;47;39;203;
5552;89;42;76;
5553;131;45;204;
5554;173;48;77;
5555;5;51;205;
5556;47;54;78;
5557;89;57;206;
5558;131;60;79;
5559;173;63;207;
5560;5;66;80;
5561;47;69;208;
5562;89;72;81;
5563;131;75;209;
5564;173;78;82;
5565;5;81;210;
5566;47;84;83;
5567;89;87;211;
5568;131;90;84;
5569;173;93;212;
5570;5;96;85;
5571;47;99;213;
5572;89;102;86;
5573;131;105;214;
5574;173;108;87;
5575;5;111;215;
5576;47;114;88;
5577;89;117;216;
5578;131;120;89;
5579;173;123;217;
5580;5;126;90;
5581;47;129;218;
5582;89;132;91;
5583;131;135;219;
5584;173;138;92;
5585;5;141;220;
5586;47;144;93;
5587;89;147;221;
5588;131;150;94;
5589;173;153;222;
5590;5;156;95;
5591;47;159;223;
5592;89;162;96;
5593;131;165;224;
5594;173;168;97;
5595;5;171;225;
5596;47;174;98;
5597;89;177;226;
5598;131;180;99;
5599;173;183;227;
5600;5;186;0;
5601;47;189;128;
5602;89;192;1;
5603;131;195;129;
5604;173;198;2;
5605;5;201;130;
5606;47;204;3;
5607;89;207;131;
5608;131;210;4;
5609;173;0;132;
5610;5;3;5;
5611;47;6;133;
5612;89;9;6;
5613;131;12;134;
5614;173;15;7;
5615;5;18;135;
5616;47;21;8;
5617;89;24;136;
5618;131;27;9;
5619;173;30;137;
5620;5;33;10;
5621;47;36;138;
5622;89;39;11;
5623;131;42;139;
5624;173;45;12;
5625;5;48;140;
5626;47;51;13;
5627;89;54;141;
5628;131;57;14;
5629;173;60;142;
5630;5;63;15;
5631;47;66;143;
5632;89;69;16;
5633;131;72;144;
5634;173;75;17;
5635;5;78;145;
5636;47;81;18;
5637;89;84;146;
5638;131;87;19;
5639;173;90;147;
5640;5;93;20;
5641;47;96;148;
5642;89;99;21;
5643;131;102;149;
5644;173;105;22;
5645;5;108;150;
5646;47;111;23;
5647;89;114;151;
5648;131;117;24;
5649;173;120;152;
5650;5;123;25;
5651;47;126;153;
5652;89;129;26;
5653;131;132;154;
5654;173;135;27;
5655;5;138;155;
5656;47;141;28;
5657;89;144;156;
5658;131;147;29;
5659;173;150;157;
5660;5;153;30;
5661;47;156;158;
5662;89;159;31;
5663;131;162;159;
5664;173;165;32;
5665;5;168;160;
5666;47;171;33;
5667;89;174;161;
5668;131;177;34;
5669;173;180;162;
5670;5;183;35;
5671;47;186;163;
5672;89;189;36;
5673;131;192;164;
5674;173;195;37;
5675;5;198;165;
5676;47;201;38;
5677;89;204;166;
5678;131;207;39;
5679;173;210;167;
5680;5;0;40;
5681;47;3;168;
5682;89;6;41;
5683;131;9;169;
5684;173;12;42;
5685;5;15;170;
5686;47;18;43;
5687;89;21;171;
5688;131;24;44;
5689;173;27;172;
5690;5;30;45;
5691;47;33;173;
5692;89;36;46;
5693;131;39;174;
5694;173;42;47;
5695;5;45;175;
5696;47;48;48;
5697;89;51;176;
5698;131;54;49;
5699;173;57;177;
5700;5;60;50;
5701;47;63;178;
5702;89;66;51;
5703;131;69;179;
5704;173;72;52;
5705;5;75;180;
5706;47;78;53;
5707;89;81;181;
5708;131;84;54;
5709;173;87;182;
5710;5;90;55;
5711;47;93;183;
5712;89;96;56;
5713;131;99;184;
5714;173;102;57;
5715;5;105;185;
5716;47;108;58;
5717;89;111;186;
5718;131;114;59;
5719;173;117;187;
5720;5;120;60;
5721;47;123;188;
5722;89;126;61;
5723;131;129;189;
5724;173;132;62;
5725;5;135;190;
5726;47;138;63;
5727;89;141;191;
5728;131;144;64;
5729;173;147;192;
5730;5;150;65;
5731;47;153;193;
5732;89;156;66;
5733;131;159;194;
5734;173;162;67;
5735;5;165;195;
5736;47;168;68;
5737;89;171;196;
5738;131;174;69;
5739;173;177;197;
5740;5;180;70;
5741;47;183;198;
5742;89;186;71;
5743;131;189;199;
5744;173;192;72;
5745;5;195;200;
5746;47;198;73;
5747;89;201;201;
5748;131;204;74;
5749;173;207;202;
5750;5;210;75;
5751;47;0;203;
5752;89;3;76;
5753;131;6;204;
5754;173;9;77;
5755;5;12;205;
5756;47;15;78;
5757;89;18;206;
5758;131;21;79;
5759;173;24;207;
5760;5;27;80;
5761;47;30;208;
5762;89;33;81;
5763;131;36;209;
5764;173;39;82;
5765;5;42;210;
5766;47;45;83;
5767;89;48;211;
5768;131;51;84;
5769;173;54;212;
5770;5;57;85;
5771;47;60;213;
5772;89;63;86;
5773;131;66;214;
5774;173;69;87;
5775;5;72;215;
5776;47;75;88;
5777;89;78;216;
5778;131;81;89;
5779;173;84;217;
5780;5;87;90;
5781;47;90;218;
5782;89;93;91;
5783;131;96;219;
5784;173;99;92;
5785;5;102;220;
5786;47;105;93;
5787;89;108;221;
5788;131;111;94;
5789;173;114;222;
5790;5;117;95;
5791;47;120;223;
5792;89;123;96;
5793;131;126;224;
5794;173;129;97;
5795;5;132;225;
5796;47;135;98;
5797;89;138;226;
5798;131;141;99;
5799;173;144;227;
5800;5;147;0;
5801;47;150;128;
5802;89;153;1;
5803;131;156;129;
5804;173;159;2;
5805;5;162;130;
5806;47;165;3;
5807;89;168;131;
5808;131;171;4;
5809;173;174;132;
5810;5;177;5;
5811;47;180;133;
5812;89;183;6;
5813;131;186;134;
5814;173;189;7;
5815;5;192;135;
5816;47;195;8;
5817;89;198;136;
5818;131;201;9;
5819;173;204;137;
5820;5;207;10;
5821;47;210;138;
5822;89;0;11;
5823;131;3;139;
5824;173;6;12;
5825;5;9;140;
5826;47;12;13;
5827;89;15;141;
5828;131;18;14;
5829;173;21;142;
5830;5;24;15;
5831;47;27;143;
5832;89;30;16;
5833;131;33;144;
5834;173;36;17;
5835;5;39;145;
5836;47;42;18;
5837;89;45;146;
5838;131;48;19;
5839;173;51;147;
5840;5;54;20;
5841;47;57;148;
5842;89;60;21;
5843;131;63;149;
5844;173;66;22;
5845;5;69;150;
5846;47;72;23;
5847;89;75;151;
5848;131;78;24;
5849;173;81;152;
5850;5;84;25;
5851;47;87;153;
5852;89;90;26;
5853;131;93;154;
5854;173;96;27;
5855;5;99;155;
5856;47;102;28;
5857;89;105;156;
5858;131;108;29;
5859;173;111;157;
5860;5;114;30;
5861;47;117;158;
5862;89;120;31;
5863;131;123;159;
5864;173;126;32;
5865;5;129;160;
5866;47;132;33;
5867;89;135;161;
5868;131;138;34;
5869;173;141;162;
5870;5;144;35;
5871;47;147;163;
5872;89;150;36;
5873;131;153;164;
5874;173;156;37;
5875;5;159;165;
5876;47;162;38;
5877;89;165;166;
5878;131;168;39;
5879;173;171;167;
5880;5;174;40;
5881;47;177;168;
5882;89;180;41;
5883;131;183;169;
5884;173;186;42;
5885;5;189;170;
5886;47;192;43;
5887;89;195;171;
5888;131;198;44;
5889;173;201;172;
5890;5;204;45;
5891;47;207;173;
5892;89;210;46;
5893;131;0;174;
5894;173;3;47;
5895;5;6;175;
5896;47;9;48;
5897;89;12;176;
5898;131;15;49;
5899;173;18;177;
5900;5;21;50;
5901;47;24;178;
5902;89;27;51;
5903;131;30;179;
5904;173;33;52;
5905;5;36;180;
5906;47;39;53;
5907;89;42;181;
5908;131;45;54;
5909;173;48;182;
5910;5;51;55;
5911;47;54;183;
5912;89;57;56;
5913;131;60;184;
5914;173;63;57;
5915;5;66;185;
5916;47;69;58;
5917;89;72;186;
5918;131;75;59;
5919;173;78;187;
5920;5;81;60;
5921;47;84;188;
5922;89;87;61;
5923;131;90;189;
5924;173;93;62;
5925;5;96;190;
5926;47;99;63;
5927;89;102;191;
5928;131;105;64;
5929;173;108;192;
5930;5;111;65;
5931;47;114;193;
5932;89;117;66;
5933;131;120;194;
5934;173;123;67;
5935;5;126;195;
5936;47;129;68;
5937;89;132;196;
5938;131;135;69;
5939;173;138;197;
5940;5;141;70;
5941;47;144;198;
5942;89;147;71;
5943;131;150;199;
5944;173;153;72;
5945;5;156;200;
5946;47;159;73;
5947;89;162;201;
5948;131;165;74;
5949;173;168;202;
5950;5;171;75;
5951;47;174;203;
5952;89;177;76;
5953;131;180;204;
5954;173;183;77;
5955;5;186;205;
5956;47;189;78;
5957;89;192;206;
5958;131;195;79;
5959;173;198;207;
5960;5;201;80;
5961;47;204;208;
5962;89;207;81;
5963;131;210;209;
5964;173;0;82;
5965;5;3;210;
5966;47;6;83;
5967;89;9;211;
5968;131;12;84;
5969;173;15;212;
5970;5;18;85;
5971;47;21;213;
5972;89;24;86;
5973;131;27;214;
5974;173;30;87;
5975;5;33;215;
5976;47;36;88;
5977;89;39;216;
5978;131;42;89;
5979;173;45;217;
5980;5;48;90;
5981;47;51;218;
5982;89;54;91;
5983;131;57;219;
5984;173;60;92;
5985;5;63;220;
5986;47;66;93;
5987;89;69;221;
5988;131;72;94;
5989;173;75;222;
5990;5;78;95;
5991;47;81;223;
5992;89;84;96;
5993;131;87;224;
5994;173;90;97;
5995;5;93;225;
5996;47;96;98;
5997;89;99;226;
5998;131;102;99;
5999;173;105;227;
6000;6;108;0;
6001;48;111;128;
6002;90;114;1;
6003;132;117;129;
6004;174;120;2;
6005;6;123;130;
6006;48;126;3;
6007;90;129;131;
6008;132;132;4;
6009;174;135;132;
6010;6;138;5;
6011;48;141;133;
6012;90;144;6;
6013;132;147;134;
6014;174;150;7;
6015;6;153;135;
6016;48;156;8;
6017;90;159;136;
6018;132;162;9;
6019;174;165;137;
6020;6;168;10;
6021;48;171;138;
6022;90;174;11;
6023;132;177;139;
6024;174;180;12;
6025;6;183;140;
6026;48;186;13;
6027;90;189;141;
6028;132;192;14;
6029;174;195;142;
6030;6;198;15;
6031;48;201;143;
6032;90;204;16;
6033;132;207;144;
6034;174;210;17;
6035;6;0;145;
6036;48;3;18;
6037;90;6;146;
6038;132;9;19;
6039;174;12;147;
6040;6;15;20;
6041;48;18;148;
6042;90;21;21;
6043;132;24;149;
6044;174;27;22;
6045;6;30;150;
6046;48;33;23;
6047;90;36;151;
6048;132;39;24;
6049;174;42;152;
6050;6;45;25;
6051;48;48;153;
6052;90;51;26;
6053;132;54;154;
6054;174;57;27;
6055;6;60;155;
6056;48;63;28;
6057;90;66;156;
6058;132;69;29;
6059;174;72;157;
6060;6;75;30;
6061;48;78;158;
6062;90;81;31;
6063;132;84;159;
6064;174;87;32;
6065;6;90;160;
6066;48;93;33;
6067;90;96;161;
6068;132;99;34;
6069;174;102;162;
6070;6;105;35;
6071;48;108;163;
6072;90;111;36;
6073;132;114;164;
6074;174;117;37;
6075;6;120;165;
6076;48;123;38;
6077;90;126;166;
6078;132;129;39;
6079;174;132;167;
6080;6;135;40;
6081;48;138;168;
6082;90;141;41;
6083;132;144;169;
6084;174;147;42;
6085;6;150;170;
6086;48;153;43;
6087;90;156;171;
6088;132;159;44;
6089;174;162;172;
6090;6;165;45;
6091;48;168;173;
6092;90;171;46;
6093;132;174;174;
6094;174;177;47;
6095;6;180;175;
6096;48;183;48;
6097;90;186;176;
6098;132;189;49;
6099;174;192;177;
6100;6;195;50;
6101;48;198;178;
6102;90;201;51;
6103;132;204;179;
6104;174;207;52;
6105;6;210;180;
6106;48;0;53;
6107;90;3;181;
6108;132;6;54;
6109;174;9;182;
6110;6;12;55;
6111;48;15;183;
6112;90;18;56;
6113;132;21;184;
6114;174;24;57;
6115;6;27;185;
6116;48;30;58;
6117;90;33;186;
6118;132;36;59;
6119;174;39;187;
6120;6;42;60;
6121;48;45;188;
6122;90;48;61;
6123;132;51;189;
6124;174;54;62;
6125;6;57;190;
6126;48;60;63;
6127;90;63;191;
6128;132;66;64;
6129;174;69;192;
6130;6;72;65;
6131;48;75;193;
6132;90;78;66;
6133;132;81;194;
6134;174;84;67;
6135;6;87;195;
6136;48;90;68;
6137;90;93;196;
6138;132;96;69;
6139;174;99;197;
6140;6;102;70;
6141;48;105;198;
6142;90;108;71;
6143;132;111;199;
6144;174;114;72;
6145;6;117;200;
6146;48;120;73;
6147;90;123;201;
6148;132;126;74;
6149;174;129;202;
6150;6;132;75;
6151;48;135;203;
6152;90;138;76;
